Context,File Name,AudioLink,class,helper
Feeding,69981.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69981.wav,0,0.470899754
Feeding,69984.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69984.wav,0,0.757173885
Feeding,69985.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69985.wav,0,0.167146558
Feeding,69986.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69986.wav,0,0.201509457
Feeding,69999.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69999.wav,0,0.770697497
Feeding,70026.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70026.wav,0,0.375153611
Feeding,7006.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7006.wav,0,0.316031773
Feeding,7010.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7010.wav,0,0.626630217
Feeding,7026.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7026.wav,0,0.480542041
Feeding,70336.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70336.wav,0,0.622289445
Feeding,70369.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70369.wav,0,0.939938915
Feeding,70380.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70380.wav,0,0.178405095
Feeding,70383.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70383.wav,0,0.145016998
Feeding,70388.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70388.wav,0,0.805950449
Feeding,70400.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70400.wav,0,0.283748194
Feeding,70474.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70474.wav,0,0.829974183
Feeding,70475.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70475.wav,0,0.344481677
Feeding,70489.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70489.wav,0,0.372825697
Feeding,70874.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70874.wav,0,0.466727395
Feeding,70950.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70950.wav,0,0.338764407
Feeding,70967.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70967.wav,0,0.360858402
Feeding,71272.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71272.wav,0,0.439696218
Feeding,71275.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71275.wav,0,0.271373164
Feeding,71277.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71277.wav,0,0.640509532
Feeding,71278.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71278.wav,0,0.581248883
Feeding,71301.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71301.wav,0,0.113658643
Feeding,71302.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71302.wav,0,0.289676196
Feeding,71316.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71316.wav,0,0.209296948
Feeding,71325.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71325.wav,0,0.111699345
Feeding,71346.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71346.wav,0,0.801851823
Feeding,71373.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71373.wav,0,0.573574472
Feeding,71377.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71377.wav,0,0.951966061
Feeding,71380.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71380.wav,0,0.552740143
Feeding,71614.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71614.wav,0,0.194778102
Feeding,71632.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71632.wav,0,0.066621204
Feeding,71654.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71654.wav,0,0.887606501
Feeding,71655.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71655.wav,0,0.677926711
Feeding,71680.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71680.wav,0,0.489885413
Feeding,71700.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71700.wav,0,0.802856073
Feeding,72071.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72071.wav,0,0.384164484
Fighting,721.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\721.wav,1,0.42097594
Feeding,72105.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72105.wav,0,0.607017981
Feeding,72129.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72129.wav,0,0.313574033
Feeding,7213.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7213.wav,0,0.521979376
Feeding,72131.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72131.wav,0,0.80339007
Feeding,72134.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72134.wav,0,0.493392639
Feeding,72164.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72164.wav,0,0.614438036
Feeding,7218.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7218.wav,0,0.796765449
Feeding,72187.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72187.wav,0,0.595876904
Feeding,7223.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7223.wav,0,0.849292037
Feeding,7247.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7247.wav,0,0.485703878
Feeding,7248.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7248.wav,0,0.646691002
Feeding,7252.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7252.wav,0,0.771773156
Feeding,72533.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72533.wav,0,0.949189118
Feeding,72538.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72538.wav,0,0.607847214
Feeding,72539.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72539.wav,0,0.728808365
Feeding,72556.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72556.wav,0,0.179531282
Feeding,72559.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72559.wav,0,0.057409037
Feeding,72564.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72564.wav,0,0.619386611
Feeding,72566.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72566.wav,0,0.318674687
Feeding,72575.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72575.wav,0,0.076183395
Feeding,72583.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72583.wav,0,0.569037799
Feeding,7267.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7267.wav,0,0.951806573
Feeding,7268.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7268.wav,0,0.63906031
Feeding,7269.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7269.wav,0,0.131200022
Feeding,72742.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72742.wav,0,0.705638951
Feeding,7275.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7275.wav,0,0.322128601
Feeding,72756.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72756.wav,0,0.94590595
Feeding,72761.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72761.wav,0,0.367591452
Feeding,72764.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72764.wav,0,0.522183693
Feeding,72772.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72772.wav,0,0.547270026
Feeding,72777.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72777.wav,0,0.559799059
Feeding,72779.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72779.wav,0,0.369382187
Feeding,72782.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72782.wav,0,0.60402703
Feeding,72793.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72793.wav,0,0.841878612
Feeding,72800.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72800.wav,0,0.842758365
Feeding,72804.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72804.wav,0,0.797869183
Feeding,72810.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72810.wav,0,0.2841404
Feeding,72817.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72817.wav,0,0.294692664
Feeding,72820.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72820.wav,0,0.047141519
Feeding,72932.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72932.wav,0,0.501674834
Feeding,72937.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72937.wav,0,0.049748643
Feeding,72942.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72942.wav,0,0.29156594
Feeding,72943.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72943.wav,0,0.032340429
Feeding,72947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72947.wav,0,0.064410137
Feeding,72968.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72968.wav,0,0.436427146
Feeding,72985.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72985.wav,0,0.739406719
Feeding,72988.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72988.wav,0,0.905002929
Feeding,73002.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73002.wav,0,0.48796282
Feeding,73004.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73004.wav,0,0.646409783
Feeding,73009.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73009.wav,0,0.826866656
Feeding,73010.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73010.wav,0,0.083679628
Feeding,7302.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7302.wav,0,0.685946933
Feeding,73173.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73173.wav,0,0.692119572
Feeding,73183.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73183.wav,0,0.611801411
Feeding,73193.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73193.wav,0,0.301805995
Feeding,73195.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73195.wav,0,0.620813092
Feeding,73199.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73199.wav,0,0.2410685
Feeding,73204.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73204.wav,0,0.985386871
Feeding,73211.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73211.wav,0,0.848083903
Feeding,73233.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73233.wav,0,0.620457502
Feeding,73235.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73235.wav,0,0.262731153
Feeding,73236.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73236.wav,0,0.957321086
Feeding,73239.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73239.wav,0,0.102803445
Feeding,73483.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73483.wav,0,0.801704224
Feeding,73497.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73497.wav,0,0.36433507
Feeding,73499.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73499.wav,0,0.742144691
Feeding,73504.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73504.wav,0,0.547394136
Feeding,73803.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73803.wav,0,0.912824028
Feeding,73804.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73804.wav,0,0.094495592
Feeding,73807.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73807.wav,0,0.697277634
Feeding,73810.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\73810.wav,0,0.587071844
Fighting,7389.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7389.wav,1,0.726785602
Feeding,74110.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74110.wav,0,0.273666843
Feeding,74123.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74123.wav,0,0.865213806
Feeding,74127.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74127.wav,0,0.173898309
Feeding,74141.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74141.wav,0,0.969973991
Feeding,74156.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74156.wav,0,0.524449823
Feeding,74157.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74157.wav,0,0.571465103
Feeding,74168.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74168.wav,0,0.473929605
Feeding,74174.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74174.wav,0,0.439536637
Feeding,74177.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74177.wav,0,0.695137607
Feeding,74188.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74188.wav,0,0.192185175
Feeding,74189.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74189.wav,0,0.046889488
Fighting,7433.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7433.wav,1,0.49019736
Feeding,74537.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74537.wav,0,0.438281095
Feeding,74548.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74548.wav,0,0.363828319
Feeding,74560.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74560.wav,0,0.851750596
Feeding,74565.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74565.wav,0,0.072327339
Feeding,74567.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74567.wav,0,0.325577691
Feeding,74570.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74570.wav,0,0.333610872
Feeding,74571.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74571.wav,0,0.100068175
Feeding,74572.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74572.wav,0,0.835289205
Feeding,74576.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74576.wav,0,0.444872302
Feeding,74584.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74584.wav,0,0.469159573
Feeding,74591.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74591.wav,0,0.464906903
Feeding,74604.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74604.wav,0,0.355323738
Feeding,74607.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74607.wav,0,0.091206978
Feeding,74609.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74609.wav,0,0.044802441
Feeding,74612.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74612.wav,0,0.053865804
Feeding,74615.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74615.wav,0,0.02900605
Feeding,74675.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74675.wav,0,0.963033529
Feeding,74913.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74913.wav,0,0.796344052
Feeding,74917.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74917.wav,0,0.915948632
Feeding,74928.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74928.wav,0,0.674435957
Feeding,74929.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74929.wav,0,0.702999423
Feeding,74930.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74930.wav,0,0.776032568
Feeding,74935.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74935.wav,0,0.984966144
Feeding,74936.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74936.wav,0,0.20869522
Feeding,74948.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74948.wav,0,0.760375799
Feeding,74949.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74949.wav,0,0.275795965
Feeding,74956.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74956.wav,0,0.645471103
Feeding,74969.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74969.wav,0,0.558597081
Feeding,74979.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74979.wav,0,0.454336653
Feeding,74986.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74986.wav,0,0.529325162
Feeding,74988.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74988.wav,0,0.645297507
Feeding,74989.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74989.wav,0,0.907880022
Feeding,74994.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\74994.wav,0,0.204146783
Feeding,75263.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75263.wav,0,0.564382082
Feeding,75264.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75264.wav,0,0.902166016
Feeding,75266.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75266.wav,0,0.622177834
Feeding,7550.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7550.wav,0,0.485052083
Feeding,7551.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7551.wav,0,0.349643697
Feeding,75607.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75607.wav,0,0.620818223
Feeding,75623.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75623.wav,0,0.003383388
Feeding,75626.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75626.wav,0,0.717207912
Feeding,75631.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75631.wav,0,0.882232194
Feeding,75633.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75633.wav,0,0.755016117
Feeding,75642.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75642.wav,0,0.939159034
Feeding,75648.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75648.wav,0,0.157792057
Feeding,75650.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75650.wav,0,0.776177664
Feeding,75655.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75655.wav,0,0.603439168
Feeding,75656.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75656.wav,0,0.599188089
Feeding,75657.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75657.wav,0,0.952946832
Feeding,75673.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75673.wav,0,0.019383259
Feeding,75675.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75675.wav,0,0.616581446
Feeding,75676.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75676.wav,0,0.599740277
Feeding,75682.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75682.wav,0,0.203220075
Feeding,75939.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75939.wav,0,0.771609099
Feeding,75953.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75953.wav,0,0.113660138
Feeding,75954.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75954.wav,0,0.191225935
Feeding,75961.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\75961.wav,0,0.71196912
Feeding,76007.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76007.wav,0,0.85935913
Feeding,76032.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76032.wav,0,0.737600051
Feeding,76120.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76120.wav,0,0.254762024
Feeding,76121.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76121.wav,0,0.725484783
Feeding,76177.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76177.wav,0,0.779665052
Feeding,76198.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76198.wav,0,0.211869312
Fighting,76258.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76258.wav,1,0.107818346
Feeding,76660.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76660.wav,0,0.333613467
Feeding,76666.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76666.wav,0,0.256959105
Feeding,76667.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76667.wav,0,0.470711293
Feeding,76668.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76668.wav,0,0.172041578
Feeding,76670.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76670.wav,0,0.830812385
Feeding,76678.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76678.wav,0,0.249756433
Feeding,76705.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76705.wav,0,0.043806072
Feeding,76706.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76706.wav,0,0.694302359
Feeding,76715.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76715.wav,0,0.54772741
Feeding,76772.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\76772.wav,0,0.390494497
Feeding,77047.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77047.wav,0,0.634938483
Feeding,77050.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77050.wav,0,0.25100715
Feeding,77066.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77066.wav,0,0.409048452
Feeding,77067.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77067.wav,0,0.373324429
Feeding,77095.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77095.wav,0,0.750403588
Feeding,77096.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77096.wav,0,0.822519973
Feeding,77099.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77099.wav,0,0.10450596
Feeding,77131.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77131.wav,0,0.64971697
Feeding,77135.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77135.wav,0,0.757011602
Feeding,77137.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77137.wav,0,0.529816264
Feeding,77140.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77140.wav,0,0.885460575
Feeding,77143.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77143.wav,0,0.598522834
Feeding,77146.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77146.wav,0,0.091716856
Feeding,77149.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77149.wav,0,0.076343526
Feeding,77159.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77159.wav,0,0.554948479
Feeding,7729.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7729.wav,0,0.702798369
Feeding,77346.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77346.wav,0,0.326474989
Feeding,77362.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\77362.wav,0,0.665961878
Feeding,7753.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7753.wav,0,0.475309494
