Context,File Name,AudioLink,click,class,helper
Feeding,20132.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20132.wav,20132.wav,0,0.794357076
Feeding,20225.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20225.wav,20225.wav,0,0.471169136
Feeding,20292.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20292.wav,20292.wav,0,0.705088676
Feeding,2046.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2046.wav,2046.wav,0,0.045044661
Feeding,20516.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20516.wav,20516.wav,0,0.630020286
Feeding,2063.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2063.wav,2063.wav,0,0.977027463
Feeding,20680.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20680.wav,20680.wav,0,0.211986333
Feeding,20700.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20700.wav,20700.wav,0,0.285318826
Feeding,20713.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20713.wav,20713.wav,0,0.016056544
Feeding,20714.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20714.wav,20714.wav,0,0.687570774
Feeding,20734.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20734.wav,20734.wav,0,0.683387993
Feeding,20758.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20758.wav,20758.wav,0,0.741267836
Feeding,20760.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20760.wav,20760.wav,0,0.571831202
Feeding,20924.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\20924.wav,20924.wav,0,0.849907639
Feeding,211.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\211.wav,211.wav,0,0.527482635
Feeding,21106.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21106.wav,21106.wav,0,0.195477997
Feeding,21132.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21132.wav,21132.wav,0,0.768001254
Feeding,21133.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21133.wav,21133.wav,0,0.215582829
Feeding,21164.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21164.wav,21164.wav,0,0.335506043
Feeding,21306.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21306.wav,21306.wav,0,0.720377041
Feeding,21312.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21312.wav,21312.wav,0,0.70862629
Feeding,21470.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21470.wav,21470.wav,0,0.938834968
Feeding,21479.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21479.wav,21479.wav,0,0.64916704
Feeding,21480.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21480.wav,21480.wav,0,0.43547876
Feeding,21482.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21482.wav,21482.wav,0,0.037580615
Feeding,21483.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21483.wav,21483.wav,0,0.045433759
Feeding,21484.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21484.wav,21484.wav,0,0.919408113
Feeding,21495.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\21495.wav,21495.wav,0,0.89956581
Feeding,216.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\216.wav,216.wav,0,0.227028351
Feeding,22059.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22059.wav,22059.wav,0,0.155418778
Feeding,221.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\221.wav,221.wav,0,0.136079162
Feeding,22194.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22194.wav,22194.wav,0,0.167681724
Feeding,22417.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22417.wav,22417.wav,0,0.46430581
Feeding,22446.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22446.wav,22446.wav,0,0.698186655
Feeding,22551.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22551.wav,22551.wav,0,0.428900824
Feeding,2262.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2262.wav,2262.wav,0,0.769288666
Feeding,22628.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22628.wav,22628.wav,0,0.257478468
Feeding,2263.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2263.wav,2263.wav,0,0.611729695
Feeding,22630.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22630.wav,22630.wav,0,0.526857405
Feeding,22636.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22636.wav,22636.wav,0,0.657866809
Feeding,22637.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22637.wav,22637.wav,0,0.38457986
Feeding,22639.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22639.wav,22639.wav,0,0.900249348
Feeding,22642.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22642.wav,22642.wav,0,0.946352299
Feeding,22643.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22643.wav,22643.wav,0,0.780285581
Feeding,22645.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22645.wav,22645.wav,0,0.369844594
Feeding,22646.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22646.wav,22646.wav,0,0.184490609
Feeding,22662.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22662.wav,22662.wav,0,0.065455861
Feeding,22729.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22729.wav,22729.wav,0,0.031846922
Feeding,22843.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22843.wav,22843.wav,0,0.743343205
Feeding,22862.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\22862.wav,22862.wav,0,0.436568725
Feeding,2288.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2288.wav,2288.wav,0,0.180341165
Feeding,2296.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2296.wav,2296.wav,0,0.399256424
Feeding,2297.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2297.wav,2297.wav,0,0.929264052
Feeding,2303.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2303.wav,2303.wav,0,0.564517797
Feeding,2305.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2305.wav,2305.wav,0,0.715166414
Feeding,23075.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23075.wav,23075.wav,0,0.742336208
Feeding,2316.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2316.wav,2316.wav,0,0.774467392
Feeding,2317.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2317.wav,2317.wav,0,0.084163169
Feeding,23293.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23293.wav,23293.wav,0,0.671930818
Feeding,233.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\233.wav,233.wav,0,0.910965236
Feeding,23306.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23306.wav,23306.wav,0,0.955157224
Feeding,2337.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2337.wav,2337.wav,0,0.033826787
Feeding,23495.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23495.wav,23495.wav,0,0.399523031
Feeding,23692.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23692.wav,23692.wav,0,0.800491306
Feeding,23714.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23714.wav,23714.wav,0,0.554601283
Feeding,23906.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23906.wav,23906.wav,0,0.823580181
Feeding,23916.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\23916.wav,23916.wav,0,0.741446426
Feeding,24126.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24126.wav,24126.wav,0,0.5553564
Feeding,24189.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24189.wav,24189.wav,0,0.444034274
Feeding,24494.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24494.wav,24494.wav,0,0.399553311
Feeding,24499.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24499.wav,24499.wav,0,0.022404934
Feeding,24556.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24556.wav,24556.wav,0,0.415320626
Feeding,24691.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24691.wav,24691.wav,0,0.607921952
Feeding,24692.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24692.wav,24692.wav,0,0.626101733
Feeding,24837.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24837.wav,24837.wav,0,0.340561691
Feeding,24838.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24838.wav,24838.wav,0,0.403625321
Feeding,24839.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\24839.wav,24839.wav,0,0.140907177
Feeding,25154.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25154.wav,25154.wav,0,0.434050449
Feeding,25155.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25155.wav,25155.wav,0,0.370590052
Feeding,25156.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25156.wav,25156.wav,0,0.298631989
Feeding,25157.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25157.wav,25157.wav,0,0.96615735
Feeding,25159.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25159.wav,25159.wav,0,0.068637661
Feeding,25359.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25359.wav,25359.wav,0,0.596321878
Feeding,25372.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25372.wav,25372.wav,0,0.052283626
Feeding,25373.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25373.wav,25373.wav,0,0.00941892
Feeding,25389.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25389.wav,25389.wav,0,0.088032522
Feeding,25433.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25433.wav,25433.wav,0,0.461943638
Feeding,25448.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25448.wav,25448.wav,0,0.755804669
Feeding,25463.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25463.wav,25463.wav,0,0.127541443
Feeding,25547.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25547.wav,25547.wav,0,0.702484083
Feeding,25874.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\25874.wav,25874.wav,0,0.829716634
Feeding,26140.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\26140.wav,26140.wav,0,0.757597298
Feeding,26940.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\26940.wav,26940.wav,0,0.897303713
Feeding,27014.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\27014.wav,27014.wav,0,0.91994312
Feeding,27018.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\27018.wav,27018.wav,0,0.685698654
Feeding,27019.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\27019.wav,27019.wav,0,0.224341197
Feeding,27886.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\27886.wav,27886.wav,0,0.870008189
Feeding,28137.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\28137.wav,28137.wav,0,0.464085571
Feeding,28139.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\28139.wav,28139.wav,0,0.975586065
Feeding,28308.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\28308.wav,28308.wav,0,0.903461923
Feeding,2853.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2853.wav,2853.wav,0,0.621250535
Feeding,28900.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\28900.wav,28900.wav,0,0.332513742
Feeding,2893.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2893.wav,2893.wav,0,0.477846748
Feeding,2900.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2900.wav,2900.wav,0,0.52953169
Feeding,2901.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2901.wav,2901.wav,0,0.052117435
Feeding,2902.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\2902.wav,2902.wav,0,0.647223815
Feeding,29299.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29299.wav,29299.wav,0,0.463374138
Feeding,293.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\293.wav,293.wav,0,0.704069509
Feeding,29303.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29303.wav,29303.wav,0,0.540029299
Feeding,29312.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29312.wav,29312.wav,0,0.426593376
Feeding,29555.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29555.wav,29555.wav,0,0.302860847
Feeding,29556.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29556.wav,29556.wav,0,0.98503305
Feeding,29561.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29561.wav,29561.wav,0,0.090772909
Feeding,29578.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29578.wav,29578.wav,0,0.903573254
Feeding,296.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\296.wav,296.wav,0,0.972347568
Feeding,29609.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29609.wav,29609.wav,0,0.909938946
Feeding,29613.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29613.wav,29613.wav,0,0.199552359
Feeding,29623.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29623.wav,29623.wav,0,0.569483992
Feeding,29642.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29642.wav,29642.wav,0,0.11962953
Feeding,29657.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29657.wav,29657.wav,0,0.040610319
Feeding,29668.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\29668.wav,29668.wav,0,0.040711262
Feeding,297.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\297.wav,297.wav,0,0.604277599
Feeding,298.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\298.wav,298.wav,0,0.852233406
Feeding,299.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\299.wav,299.wav,0,0.108752671
Feeding,300.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\300.wav,300.wav,0,0.21387567
Feeding,3020.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3020.wav,3020.wav,0,0.625518383
Feeding,30204.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\30204.wav,30204.wav,0,0.328623652
Feeding,30243.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\30243.wav,30243.wav,0,0.695804572
Feeding,3025.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3025.wav,3025.wav,0,0.003297212
Feeding,30265.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\30265.wav,30265.wav,0,0.690551094
Feeding,3027.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3027.wav,3027.wav,0,0.275890968
Feeding,30284.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\30284.wav,30284.wav,0,0.096764232
Feeding,3039.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3039.wav,3039.wav,0,0.322144922
Feeding,3042.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3042.wav,3042.wav,0,0.305241417
Feeding,3044.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3044.wav,3044.wav,0,0.423749822
Feeding,3046.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3046.wav,3046.wav,0,0.665694834
Feeding,3048.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3048.wav,3048.wav,0,0.776044161
Feeding,3057.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3057.wav,3057.wav,0,0.020049269
Feeding,3059.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3059.wav,3059.wav,0,0.075570105
Feeding,306.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\306.wav,306.wav,0,0.631446068
Feeding,3068.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3068.wav,3068.wav,0,0.394701154
Feeding,3077.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3077.wav,3077.wav,0,0.385866953
Feeding,3078.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3078.wav,3078.wav,0,0.336146829
Feeding,3080.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3080.wav,3080.wav,0,0.925133916
Feeding,3083.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3083.wav,3083.wav,0,0.585688607
Feeding,3089.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3089.wav,3089.wav,0,0.696130274
Feeding,309.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\309.wav,309.wav,0,0.718802472
Feeding,311.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\311.wav,311.wav,0,0.784996627
Feeding,31111.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\31111.wav,31111.wav,0,0.143472111
Feeding,31112.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\31112.wav,31112.wav,0,0.192089773
Feeding,31370.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\31370.wav,31370.wav,0,0.014968561
Feeding,318.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\318.wav,318.wav,0,0.357485764
Feeding,31969.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\31969.wav,31969.wav,0,0.973876223
Feeding,32039.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32039.wav,32039.wav,0,0.370707494
Feeding,32069.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32069.wav,32069.wav,0,0.340042626
Feeding,321.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\321.wav,321.wav,0,0.688886156
Feeding,32166.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32166.wav,32166.wav,0,0.641784714
Feeding,32167.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32167.wav,32167.wav,0,0.316240079
Feeding,32331.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32331.wav,32331.wav,0,0.10344188
Feeding,32472.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32472.wav,32472.wav,0,0.450636888
Feeding,32564.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32564.wav,32564.wav,0,0.232883699
Feeding,32590.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32590.wav,32590.wav,0,0.4488188
Feeding,32591.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32591.wav,32591.wav,0,0.842674464
Feeding,32901.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\32901.wav,32901.wav,0,0.77581989
Feeding,3295.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\3295.wav,3295.wav,0,0.780330222
Feeding,33088.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33088.wav,33088.wav,0,0.171900333
Feeding,33210.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33210.wav,33210.wav,0,0.124368265
Feeding,33249.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33249.wav,33249.wav,0,0.762413891
Feeding,33285.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33285.wav,33285.wav,0,0.437796146
Feeding,33449.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33449.wav,33449.wav,0,0.035893124
Feeding,33469.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33469.wav,33469.wav,0,0.162955848
Feeding,33482.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33482.wav,33482.wav,0,0.438233138
Feeding,33497.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33497.wav,33497.wav,0,0.750528831
Feeding,33503.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33503.wav,33503.wav,0,0.895399492
Feeding,33570.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33570.wav,33570.wav,0,0.103700843
Feeding,33615.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33615.wav,33615.wav,0,0.477955779
Feeding,33632.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33632.wav,33632.wav,0,0.604005046
Feeding,33635.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33635.wav,33635.wav,0,0.780262125
Feeding,33746.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\33746.wav,33746.wav,0,0.712704231
